"Date","Time","Open","High","Low","Close","Up","Down"
02/18/2026,01:55:00,6927.25,6927.25,6927.00,6927.00,4,18
02/18/2026,01:55:30,6927.25,6927.50,6927.00,6927.00,6,10
02/18/2026,01:56:00,6927.00,6927.00,6926.25,6926.25,0,34
02/18/2026,01:56:30,6926.50,6926.50,6926.50,6926.50,16,0
02/18/2026,01:57:00,6926.50,6926.75,6925.50,6925.75,21,28
02/18/2026,01:57:30,6925.75,6925.75,6924.50,6924.50,19,38
02/18/2026,01:58:00,6924.50,6925.00,6924.50,6925.00,16,6
02/18/2026,01:58:30,6924.75,6924.75,6924.50,6924.50,0,18
02/18/2026,01:59:00,6924.50,6924.50,6924.25,6924.25,2,24
02/18/2026,01:59:30,6924.50,6924.50,6924.25,6924.25,17,3
02/18/2026,02:00:00,6924.25,6924.50,6923.75,6923.75,1,43
02/18/2026,02:00:30,6923.50,6924.50,6923.00,6924.25,78,72
02/18/2026,02:01:00,6924.50,6924.50,6923.25,6923.25,23,38
02/18/2026,02:01:30,6923.00,6924.00,6923.00,6923.75,27,22
02/18/2026,02:02:00,6923.50,6925.25,6923.50,6924.50,116,38
02/18/2026,02:02:30,6925.00,6925.00,6923.75,6924.00,11,22
02/18/2026,02:03:00,6924.25,6924.25,6923.50,6924.00,35,25
02/18/2026,02:03:30,6923.75,6924.25,6923.50,6924.25,21,20
02/18/2026,02:04:00,6924.25,6924.25,6923.25,6923.50,4,13
02/18/2026,02:04:30,6923.25,6923.75,6923.00,6923.75,27,14
02/18/2026,02:05:00,6924.00,6924.00,6923.75,6924.00,12,12
02/18/2026,02:05:30,6924.25,6924.75,6923.50,6923.75,47,50
02/18/2026,02:06:00,6923.50,6923.50,6922.75,6922.75,10,19
02/18/2026,02:06:30,6923.00,6923.00,6921.50,6921.50,31,69
02/18/2026,02:07:00,6921.75,6921.75,6921.25,6921.50,8,19
02/18/2026,02:07:30,6921.75,6922.00,6921.75,6922.00,21,7
02/18/2026,02:08:00,6922.00,6922.00,6921.75,6922.00,15,1
02/18/2026,02:08:30,6922.00,6922.25,6922.00,6922.25,16,0
02/18/2026,02:09:00,6922.00,6922.00,6921.75,6921.75,8,12
02/18/2026,02:09:30,6921.75,6922.50,6921.75,6922.25,19,14
02/18/2026,02:10:00,6922.25,6922.50,6922.25,6922.50,13,5
02/18/2026,02:10:30,6922.25,6922.75,6922.00,6922.75,14,9
02/18/2026,02:11:00,6922.75,6923.00,6922.25,6922.25,3,30
02/18/2026,02:11:30,6922.00,6922.00,6921.00,6921.50,24,45
02/18/2026,02:12:00,6921.25,6921.50,6920.25,6920.75,23,53
02/18/2026,02:12:30,6921.00,6921.25,6921.00,6921.00,11,9
02/18/2026,02:13:00,6921.00,6921.00,6920.75,6921.00,8,15
02/18/2026,02:13:30,6921.00,6921.50,6921.00,6921.50,20,3
02/18/2026,02:14:00,6921.25,6921.25,6921.00,6921.25,1,14
02/18/2026,02:14:30,6921.75,6922.25,6921.25,6922.00,21,18
02/18/2026,02:15:00,6921.75,6922.00,6921.75,6921.75,1,22
02/18/2026,02:15:30,6921.75,6922.50,6921.75,6921.75,19,29
02/18/2026,02:16:00,6922.00,6922.00,6921.50,6921.50,19,13
02/18/2026,02:16:30,6921.25,6921.50,6921.00,6921.25,31,14
02/18/2026,02:17:00,6921.50,6922.50,6921.50,6922.50,45,2
02/18/2026,02:17:30,6922.50,6922.50,6922.00,6922.00,5,40
02/18/2026,02:18:00,6922.00,6922.50,6922.00,6922.50,21,16
02/18/2026,02:18:30,6922.50,6922.50,6922.25,6922.25,7,16
02/18/2026,02:19:00,6922.00,6922.00,6921.75,6921.75,0,14
02/18/2026,02:19:30,6921.75,6921.75,6921.75,6921.75,0,18
02/18/2026,02:20:00,6921.50,6922.00,6921.50,6922.00,6,7
02/18/2026,02:20:30,6922.00,6922.50,6921.75,6921.75,21,33
02/18/2026,02:21:00,6921.50,6921.50,6921.25,6921.50,5,41
02/18/2026,02:21:30,6921.75,6921.75,6921.00,6921.25,7,5
02/18/2026,02:22:00,6921.50,6921.50,6920.75,6920.75,5,43
02/18/2026,02:22:30,6920.75,6921.25,6920.75,6921.25,23,4
02/18/2026,02:23:00,6921.00,6921.25,6921.00,6921.25,13,1
02/18/2026,02:23:30,6921.50,6922.00,6921.50,6921.50,38,14
02/18/2026,02:24:00,6921.25,6921.50,6921.25,6921.50,12,8
02/18/2026,02:24:30,6921.25,6921.75,6921.00,6921.00,19,37
02/18/2026,02:25:00,6920.75,6920.75,6920.00,6920.00,52,83
02/18/2026,02:25:30,6920.00,6921.25,6920.00,6921.25,95,99
02/18/2026,02:26:00,6921.25,6921.25,6921.00,6921.25,45,3
02/18/2026,02:26:30,6921.00,6922.00,6921.00,6922.00,43,24
02/18/2026,02:27:00,6922.25,6923.00,6921.75,6922.00,43,121
02/18/2026,02:27:30,6921.75,6922.25,6921.75,6922.25,42,15
02/18/2026,02:28:00,6922.00,6922.00,6921.75,6922.00,15,38
02/18/2026,02:28:30,6921.75,6922.50,6921.75,6922.50,19,17
02/18/2026,02:29:00,6922.75,6922.75,6922.25,6922.25,25,10
02/18/2026,02:29:30,6922.50,6923.50,6922.50,6923.50,29,2
02/18/2026,02:30:00,6923.50,6924.25,6923.50,6924.25,81,22
02/18/2026,02:30:30,6924.00,6924.50,6923.50,6924.50,51,62
02/18/2026,02:31:00,6924.50,6925.25,6924.50,6925.25,43,17
02/18/2026,02:31:30,6925.00,6925.00,6923.25,6923.50,3,121
02/18/2026,02:32:00,6923.75,6924.25,6923.75,6924.25,19,10
02/18/2026,02:32:30,6924.25,6924.75,6924.25,6924.50,53,18
02/18/2026,02:33:00,6924.50,6925.25,6924.25,6925.00,110,49
02/18/2026,02:33:30,6925.00,6925.00,6924.75,6924.75,0,54
02/18/2026,02:34:00,6924.75,6924.75,6924.25,6924.75,26,86
02/18/2026,02:34:30,6925.00,6925.25,6924.75,6925.25,28,1
02/18/2026,02:35:00,6925.00,6925.25,6924.50,6925.25,33,38
02/18/2026,02:35:30,6925.25,6925.25,6925.00,6925.25,13,1
02/18/2026,02:36:00,6925.25,6925.50,6925.25,6925.50,13,0
02/18/2026,02:36:30,6925.50,6925.75,6924.75,6925.00,30,93
02/18/2026,02:37:00,6925.00,6925.25,6925.00,6925.25,21,0
02/18/2026,02:37:30,6925.50,6925.50,6925.25,6925.50,22,1
02/18/2026,02:38:00,6925.75,6926.25,6925.75,6926.00,51,17
02/18/2026,02:38:30,6926.25,6926.75,6926.25,6926.75,49,0
02/18/2026,02:39:00,6926.75,6926.75,6926.25,6926.50,7,40
02/18/2026,02:39:30,6926.75,6927.00,6926.75,6927.00,50,6
02/18/2026,02:40:00,6927.00,6927.00,6926.50,6926.50,34,30
02/18/2026,02:40:30,6926.25,6927.25,6926.25,6927.25,56,1
02/18/2026,02:41:00,6927.25,6927.25,6926.50,6927.00,111,80
02/18/2026,02:41:30,6927.00,6927.25,6925.75,6925.75,95,113
02/18/2026,02:42:00,6925.75,6926.25,6925.25,6926.25,39,24
02/18/2026,02:42:30,6926.25,6926.50,6926.25,6926.50,29,0
02/18/2026,02:43:00,6926.50,6927.75,6926.50,6927.25,64,35
02/18/2026,02:43:30,6927.25,6927.25,6927.25,6927.25,0,28
02/18/2026,02:44:00,6927.25,6927.75,6927.25,6927.50,15,28
02/18/2026,02:44:30,6927.50,6927.75,6927.25,6927.50,10,27
02/18/2026,02:45:00,6927.50,6928.00,6927.50,6927.75,18,16
02/18/2026,02:45:30,6927.75,6928.50,6927.50,6927.50,45,89
02/18/2026,02:46:00,6927.50,6927.75,6927.25,6927.50,13,25
02/18/2026,02:46:30,6927.25,6927.75,6927.00,6927.75,19,15
02/18/2026,02:47:00,6928.00,6928.25,6928.00,6928.00,15,12
02/18/2026,02:47:30,6927.75,6928.25,6927.75,6928.00,35,49
02/18/2026,02:48:00,6928.00,6928.25,6928.00,6928.25,34,11
02/18/2026,02:48:30,6928.00,6928.50,6927.25,6927.75,92,179
02/18/2026,02:49:00,6927.50,6927.50,6926.25,6926.25,20,65
02/18/2026,02:49:30,6926.50,6927.00,6926.25,6926.50,39,36
02/18/2026,02:50:00,6926.50,6926.75,6926.25,6926.25,14,17
02/18/2026,02:50:30,6926.00,6926.00,6925.75,6925.75,27,36
02/18/2026,02:51:00,6926.00,6926.75,6925.75,6926.25,25,19
02/18/2026,02:51:30,6926.25,6926.25,6926.00,6926.00,2,56
02/18/2026,02:52:00,6926.25,6926.50,6926.00,6926.50,37,12
02/18/2026,02:52:30,6926.50,6926.75,6926.00,6926.75,18,19
02/18/2026,02:53:00,6926.75,6926.75,6925.75,6926.00,19,69
02/18/2026,02:53:30,6926.00,6926.75,6926.00,6926.75,18,9
02/18/2026,02:54:00,6927.00,6927.25,6927.00,6927.00,13,41
02/18/2026,02:54:30,6927.00,6928.00,6926.75,6927.25,65,97
02/18/2026,02:55:00,6927.00,6927.00,6926.75,6926.75,14,8
02/18/2026,02:55:30,6927.00,6927.50,6926.75,6926.75,42,28
02/18/2026,02:56:00,6926.75,6927.00,6926.75,6926.75,12,28
02/18/2026,02:56:30,6927.00,6927.25,6926.75,6927.00,17,23
02/18/2026,02:57:00,6927.00,6927.00,6926.50,6926.75,16,36
02/18/2026,02:57:30,6927.00,6927.00,6926.75,6927.00,23,2
02/18/2026,02:58:00,6927.00,6927.25,6927.00,6927.25,14,0
02/18/2026,02:58:30,6927.00,6927.25,6927.00,6927.25,5,6
02/18/2026,02:59:00,6927.25,6927.25,6926.75,6926.75,2,27
02/18/2026,02:59:30,6926.75,6927.00,6926.75,6926.75,19,15
02/18/2026,03:00:00,6926.75,6927.25,6926.75,6927.00,28,71
02/18/2026,03:00:30,6927.00,6929.25,6927.00,6928.75,222,193
02/18/2026,03:01:00,6929.00,6930.75,6929.00,6930.00,249,275
02/18/2026,03:01:30,6930.00,6930.75,6929.75,6930.00,112,81
02/18/2026,03:02:00,6930.50,6932.25,6930.00,6930.00,176,164
02/18/2026,03:02:30,6930.25,6930.25,6929.25,6929.75,38,108
02/18/2026,03:03:00,6929.50,6929.50,6929.00,6929.50,29,30
02/18/2026,03:03:30,6929.25,6930.25,6929.25,6930.00,34,33
02/18/2026,03:04:00,6930.25,6931.75,6929.00,6931.50,475,581
02/18/2026,03:04:30,6931.50,6933.75,6931.25,6933.50,287,86
02/18/2026,03:05:00,6933.25,6933.75,6932.25,6933.50,85,56
02/18/2026,03:05:30,6933.75,6934.75,6933.50,6934.50,164,218
02/18/2026,03:06:00,6934.25,6934.50,6933.50,6933.50,68,104
02/18/2026,03:06:30,6933.50,6933.50,6931.75,6933.25,50,85
02/18/2026,03:07:00,6933.00,6933.00,6931.75,6932.25,9,108
02/18/2026,03:07:30,6932.25,6932.50,6932.00,6932.25,42,28
02/18/2026,03:08:00,6932.25,6933.25,6931.75,6932.75,59,70
02/18/2026,03:08:30,6933.00,6933.75,6932.75,6933.75,43,22
02/18/2026,03:09:00,6933.75,6934.75,6933.25,6934.25,101,43
02/18/2026,03:09:30,6934.25,6934.50,6933.50,6933.50,77,47
02/18/2026,03:10:00,6933.50,6935.00,6933.50,6935.00,113,126
02/18/2026,03:10:30,6935.00,6936.00,6934.75,6935.00,135,74
02/18/2026,03:11:00,6935.25,6936.50,6934.75,6936.00,94,82
02/18/2026,03:11:30,6936.00,6936.25,6934.50,6934.50,20,72
02/18/2026,03:12:00,6934.50,6935.00,6934.00,6934.75,28,52
02/18/2026,03:12:30,6934.75,6935.00,6932.75,6932.75,31,86
02/18/2026,03:13:00,6932.50,6932.50,6931.75,6932.00,48,68
02/18/2026,03:13:30,6931.75,6932.25,6931.50,6932.25,45,46
02/18/2026,03:14:00,6932.25,6933.50,6932.25,6932.50,54,24
02/18/2026,03:14:30,6932.50,6932.50,6932.00,6932.50,23,32
02/18/2026,03:15:00,6932.50,6934.00,6932.50,6933.50,55,13
02/18/2026,03:15:30,6933.75,6934.75,6933.50,6934.75,70,15
02/18/2026,03:16:00,6934.75,6936.25,6934.75,6936.00,85,22
02/18/2026,03:16:30,6936.00,6938.50,6936.00,6938.50,423,94
02/18/2026,03:17:00,6938.75,6943.00,6938.50,6941.75,1076,427
02/18/2026,03:17:30,6941.75,6942.50,6941.00,6941.75,171,184
02/18/2026,03:18:00,6942.00,6943.25,6942.00,6942.25,127,155
02/18/2026,03:18:30,6942.25,6942.50,6941.25,6941.75,62,88
02/18/2026,03:19:00,6941.75,6942.00,6940.75,6940.75,10,57
02/18/2026,03:19:30,6941.00,6941.00,6939.75,6940.25,78,124
02/18/2026,03:20:00,6940.00,6940.25,6939.50,6940.25,96,59
02/18/2026,03:20:30,6940.25,6940.50,6939.25,6939.50,87,129
02/18/2026,03:21:00,6939.75,6940.00,6939.25,6940.00,51,17
02/18/2026,03:21:30,6940.00,6940.00,6937.75,6938.00,64,118
02/18/2026,03:22:00,6937.75,6938.75,6937.75,6937.75,52,41
02/18/2026,03:22:30,6938.00,6940.00,6938.00,6939.00,146,40
02/18/2026,03:23:00,6938.75,6939.50,6938.50,6939.25,44,31
02/18/2026,03:23:30,6939.50,6940.25,6938.00,6938.50,113,115
02/18/2026,03:24:00,6938.50,6940.50,6938.50,6940.50,216,18
02/18/2026,03:24:30,6940.75,6941.00,6940.25,6940.75,95,51
02/18/2026,03:25:00,6940.75,6942.25,6940.75,6941.50,93,11
02/18/2026,03:25:30,6941.25,6941.25,6940.50,6940.75,43,50
02/18/2026,03:26:00,6940.75,6941.75,6940.75,6941.75,53,69
02/18/2026,03:26:30,6941.75,6942.25,6941.25,6942.00,79,89
02/18/2026,03:27:00,6942.25,6942.25,6940.00,6940.25,43,135
02/18/2026,03:27:30,6940.25,6940.75,6939.25,6939.25,33,79
02/18/2026,03:28:00,6939.25,6939.25,6937.75,6938.00,75,154
02/18/2026,03:28:30,6938.00,6938.50,6937.75,6937.75,38,17
02/18/2026,03:29:00,6937.75,6938.00,6937.25,6937.75,50,63
02/18/2026,03:29:30,6938.00,6938.75,6937.50,6938.25,84,147
02/18/2026,03:30:00,6938.25,6939.50,6938.00,6939.00,109,116
02/18/2026,03:30:30,6939.25,6940.75,6939.00,6939.75,82,90
02/18/2026,03:31:00,6940.00,6940.50,6939.75,6940.25,48,65
02/18/2026,03:31:30,6940.50,6940.50,6939.00,6939.00,21,68
02/18/2026,03:32:00,6939.00,6939.25,6938.75,6939.25,39,36
02/18/2026,03:32:30,6939.25,6939.25,6938.75,6939.00,10,15
02/18/2026,03:33:00,6939.25,6940.25,6939.25,6940.25,30,19
02/18/2026,03:33:30,6940.50,6941.50,6940.50,6941.00,101,73
02/18/2026,03:34:00,6941.25,6941.50,6940.75,6941.50,48,82
02/18/2026,03:34:30,6941.50,6941.50,6939.75,6939.75,57,110
02/18/2026,03:35:00,6940.25,6941.25,6940.25,6941.00,21,4
02/18/2026,03:35:30,6941.00,6941.75,6940.50,6941.75,25,47
02/18/2026,03:36:00,6941.50,6941.50,6941.00,6941.00,3,19
02/18/2026,03:36:30,6940.75,6941.25,6940.50,6941.00,24,41
02/18/2026,03:37:00,6940.75,6944.50,6940.75,6944.25,324,142
02/18/2026,03:37:30,6944.25,6944.50,6942.25,6942.75,43,82
02/18/2026,03:38:00,6942.50,6942.50,6941.50,6942.25,29,54
02/18/2026,03:38:30,6942.25,6942.50,6941.75,6942.00,23,6
02/18/2026,03:39:00,6941.75,6942.25,6941.50,6942.25,37,27
02/18/2026,03:39:30,6941.75,6942.25,6941.75,6942.25,33,4
02/18/2026,03:40:00,6942.25,6943.25,6942.00,6942.50,25,10
02/18/2026,03:40:30,6942.75,6942.75,6942.00,6942.00,27,43
02/18/2026,03:41:00,6942.25,6943.75,6942.25,6943.50,96,18
02/18/2026,03:41:30,6943.50,6944.50,6943.50,6944.50,90,95
02/18/2026,03:42:00,6944.50,6945.50,6944.50,6945.00,234,167
02/18/2026,03:42:30,6944.75,6945.00,6944.00,6944.25,28,88
02/18/2026,03:43:00,6944.50,6944.50,6943.25,6943.25,35,173
02/18/2026,03:43:30,6943.25,6943.50,6942.75,6943.50,45,61
02/18/2026,03:44:00,6943.75,6943.75,6943.25,6943.50,31,68
02/18/2026,03:44:30,6943.25,6944.00,6942.25,6942.75,61,75
02/18/2026,03:45:00,6942.75,6942.75,6941.75,6942.00,53,141
02/18/2026,03:45:30,6942.25,6943.50,6942.00,6943.50,79,23
02/18/2026,03:46:00,6943.50,6944.00,6943.50,6943.50,22,31
02/18/2026,03:46:30,6944.00,6944.50,6943.00,6943.50,52,72
02/18/2026,03:47:00,6943.25,6943.50,6941.25,6941.50,34,92
02/18/2026,03:47:30,6941.25,6941.50,6940.25,6941.00,73,63
02/18/2026,03:48:00,6941.00,6941.25,6940.75,6940.75,13,13
02/18/2026,03:48:30,6940.75,6941.00,6940.50,6941.00,15,24
02/18/2026,03:49:00,6941.00,6941.25,6940.75,6941.25,22,7
02/18/2026,03:49:30,6941.50,6941.75,6941.25,6941.50,16,16
02/18/2026,03:50:00,6941.50,6941.50,6941.00,6941.00,2,43
02/18/2026,03:50:30,6941.00,6941.50,6941.00,6941.50,27,7
02/18/2026,03:51:00,6941.50,6941.50,6940.25,6940.75,46,77
02/18/2026,03:51:30,6940.75,6941.50,6940.75,6940.75,40,20
02/18/2026,03:52:00,6940.75,6940.75,6940.50,6940.75,24,34
02/18/2026,03:52:30,6940.75,6941.25,6940.75,6941.00,41,19
02/18/2026,03:53:00,6940.75,6940.75,6940.25,6940.25,10,17
02/18/2026,03:53:30,6940.50,6941.00,6939.75,6940.75,71,51
02/18/2026,03:54:00,6940.75,6941.25,6940.25,6941.00,41,70
02/18/2026,03:54:30,6941.00,6941.25,6940.50,6941.00,13,31
02/18/2026,03:55:00,6941.00,6941.00,6940.75,6941.00,21,39
02/18/2026,03:55:30,6941.00,6942.00,6941.00,6941.75,61,26
02/18/2026,03:56:00,6942.00,6942.50,6941.50,6942.25,77,45
02/18/2026,03:56:30,6942.25,6944.50,6942.25,6944.50,68,12
02/18/2026,03:57:00,6944.50,6944.75,6943.75,6944.25,66,99
02/18/2026,03:57:30,6944.25,6944.75,6944.00,6944.50,49,53
02/18/2026,03:58:00,6944.50,6944.75,6943.00,6943.00,15,119
02/18/2026,03:58:30,6943.00,6944.25,6943.00,6944.00,27,6
02/18/2026,03:59:00,6944.00,6944.25,6943.75,6944.25,18,10
02/18/2026,03:59:30,6944.25,6944.50,6944.00,6944.00,5,25
02/18/2026,04:00:00,6944.00,6944.25,6943.75,6944.00,50,77
02/18/2026,04:00:30,6944.00,6945.00,6944.00,6944.75,147,17
02/18/2026,04:01:00,6944.50,6945.50,6944.25,6944.25,61,75
02/18/2026,04:01:30,6944.25,6945.25,6944.00,6944.50,99,77
02/18/2026,04:02:00,6944.25,6945.75,6944.25,6945.75,133,80
02/18/2026,04:02:30,6945.75,6947.00,6945.00,6946.75,131,85
02/18/2026,04:03:00,6947.00,6947.00,6945.75,6946.00,46,70
02/18/2026,04:03:30,6945.75,6945.75,6944.25,6945.00,57,151
02/18/2026,04:04:00,6945.00,6945.25,6944.75,6944.75,57,60
02/18/2026,04:04:30,6944.75,6945.25,6944.25,6945.25,37,43
02/18/2026,04:05:00,6945.25,6945.50,6944.50,6945.50,95,26
02/18/2026,04:05:30,6945.25,6945.75,6945.25,6945.50,69,84
02/18/2026,04:06:00,6945.25,6945.75,6945.25,6945.25,23,52
02/18/2026,04:06:30,6945.25,6945.25,6944.50,6945.00,10,49
02/18/2026,04:07:00,6945.25,6945.75,6945.25,6945.25,50,37
02/18/2026,04:07:30,6945.25,6945.50,6945.00,6945.25,7,28
02/18/2026,04:08:00,6945.25,6945.25,6944.00,6944.00,13,28
02/18/2026,04:08:30,6944.25,6944.75,6944.00,6944.50,44,27
02/18/2026,04:09:00,6944.25,6946.00,6944.25,6945.50,65,22
02/18/2026,04:09:30,6945.75,6945.75,6944.75,6945.75,78,48
02/18/2026,04:10:00,6945.75,6946.75,6945.75,6946.50,99,34
02/18/2026,04:10:30,6946.50,6947.25,6946.25,6946.50,56,176
02/18/2026,04:11:00,6946.50,6946.50,6945.50,6946.25,54,49
02/18/2026,04:11:30,6946.00,6946.75,6946.00,6946.75,107,111
02/18/2026,04:12:00,6946.75,6946.75,6946.50,6946.50,126,106
02/18/2026,04:12:30,6946.50,6947.00,6946.50,6947.00,79,125
02/18/2026,04:13:00,6947.00,6948.25,6946.25,6948.00,280,201
02/18/2026,04:13:30,6948.00,6948.25,6947.50,6948.00,85,78
02/18/2026,04:14:00,6948.00,6948.50,6947.50,6947.75,79,87
02/18/2026,04:14:30,6947.50,6948.25,6947.25,6948.25,58,73
02/18/2026,04:15:00,6948.25,6948.25,6946.75,6947.00,31,165
02/18/2026,04:15:30,6947.00,6948.00,6946.75,6947.75,85,32
02/18/2026,04:16:00,6947.75,6948.50,6947.50,6947.50,76,117
02/18/2026,04:16:30,6947.50,6947.50,6945.25,6945.25,70,319
02/18/2026,04:17:00,6945.25,6945.75,6945.00,6945.25,61,95
02/18/2026,04:17:30,6945.50,6945.50,6944.50,6944.75,21,110
02/18/2026,04:18:00,6945.00,6945.50,6944.75,6945.25,32,57
02/18/2026,04:18:30,6945.25,6945.75,6945.00,6945.50,107,50
02/18/2026,04:19:00,6945.75,6945.75,6945.25,6945.50,33,93
02/18/2026,04:19:30,6945.25,6945.50,6945.00,6945.50,78,56
02/18/2026,04:20:00,6945.50,6945.50,6945.25,6945.25,42,26
02/18/2026,04:20:30,6945.25,6945.25,6944.75,6944.75,14,130
02/18/2026,04:21:00,6945.00,6945.50,6944.75,6945.50,61,15
02/18/2026,04:21:30,6945.50,6945.50,6943.50,6944.75,146,185
02/18/2026,04:22:00,6945.00,6945.75,6945.00,6945.50,59,54
02/18/2026,04:22:30,6945.75,6946.00,6945.00,6945.25,15,62
02/18/2026,04:23:00,6945.25,6945.75,6945.00,6945.25,31,20
02/18/2026,04:23:30,6945.50,6945.50,6944.75,6945.00,15,40
02/18/2026,04:24:00,6945.25,6945.50,6945.25,6945.50,22,0
02/18/2026,04:24:30,6945.50,6946.50,6945.50,6946.25,57,2
02/18/2026,04:25:00,6946.25,6947.00,6946.25,6946.75,83,35
02/18/2026,04:25:30,6946.75,6947.75,6946.75,6947.75,64,20
02/18/2026,04:26:00,6947.75,6948.00,6947.25,6947.75,20,55
02/18/2026,04:26:30,6947.75,6947.75,6947.00,6947.25,25,31
02/18/2026,04:27:00,6947.25,6947.25,6946.50,6946.75,12,60
02/18/2026,04:27:30,6946.50,6946.50,6946.00,6946.00,22,26
02/18/2026,04:28:00,6946.00,6947.00,6945.75,6947.00,48,6
02/18/2026,04:28:30,6947.00,6948.00,6947.00,6948.00,106,4
02/18/2026,04:29:00,6948.00,6949.25,6948.00,6948.75,248,114
02/18/2026,04:29:30,6948.50,6948.50,6947.75,6947.75,28,53
02/18/2026,04:30:00,6947.75,6948.00,6947.25,6948.00,53,12
02/18/2026,04:30:30,6948.00,6948.25,6947.50,6948.00,50,56
02/18/2026,04:31:00,6948.00,6948.75,6948.00,6948.75,80,20
02/18/2026,04:31:30,6949.00,6949.25,6948.75,6948.75,55,20
02/18/2026,04:32:00,6949.00,6949.50,6949.00,6949.50,320,26
02/18/2026,04:32:30,6949.50,6950.75,6949.25,6950.25,588,84
02/18/2026,04:33:00,6950.25,6951.50,6949.50,6950.75,292,133
02/18/2026,04:33:30,6950.75,6951.25,6950.25,6951.00,85,143
02/18/2026,04:34:00,6951.00,6951.25,6950.25,6950.25,30,43
02/18/2026,04:34:30,6950.00,6950.75,6949.75,6950.50,68,18
02/18/2026,04:35:00,6950.75,6950.75,6950.50,6950.75,151,39
02/18/2026,04:35:30,6950.50,6951.75,6950.50,6951.00,246,91
02/18/2026,04:36:00,6951.00,6951.00,6950.00,6950.00,28,67
02/18/2026,04:36:30,6950.00,6952.25,6950.00,6952.00,157,112
02/18/2026,04:37:00,6952.00,6952.25,6951.50,6951.75,20,82
02/18/2026,04:37:30,6951.75,6952.25,6951.50,6952.25,65,48
02/18/2026,04:38:00,6952.25,6952.50,6951.50,6951.75,24,60
02/18/2026,04:38:30,6952.00,6952.25,6951.75,6951.75,24,48
02/18/2026,04:39:00,6952.00,6952.00,6951.50,6951.75,28,49
02/18/2026,04:39:30,6951.75,6952.00,6951.75,6951.75,12,1
02/18/2026,04:40:00,6952.00,6952.75,6952.00,6952.25,110,81
02/18/2026,04:40:30,6952.25,6952.75,6952.25,6952.25,66,67
02/18/2026,04:41:00,6952.00,6952.25,6951.75,6951.75,21,58
02/18/2026,04:41:30,6951.75,6952.75,6951.75,6952.25,87,160
02/18/2026,04:42:00,6952.25,6952.75,6952.25,6952.50,17,129
02/18/2026,04:42:30,6952.75,6953.00,6952.75,6953.00,110,45
02/18/2026,04:43:00,6953.00,6953.25,6952.75,6952.75,15,166
02/18/2026,04:43:30,6953.00,6953.50,6953.00,6953.50,36,29
02/18/2026,04:44:00,6953.50,6953.75,6951.75,6952.25,43,145
02/18/2026,04:44:30,6952.50,6952.75,6952.50,6952.75,20,27
02/18/2026,04:45:00,6952.50,6952.75,6952.50,6952.75,2,11
02/18/2026,04:45:30,6952.75,6953.00,6952.25,6952.25,47,51
02/18/2026,04:46:00,6952.00,6952.25,6951.75,6952.00,35,18
02/18/2026,04:46:30,6952.25,6952.25,6951.50,6951.50,28,79
02/18/2026,04:47:00,6951.75,6951.75,6950.75,6951.00,68,181
02/18/2026,04:47:30,6951.25,6951.25,6950.50,6950.50,32,145
02/18/2026,04:48:00,6950.75,6951.25,6950.25,6951.00,130,103
02/18/2026,04:48:30,6951.00,6952.00,6951.00,6951.25,139,27
02/18/2026,04:49:00,6951.25,6951.25,6950.25,6950.50,19,115
02/18/2026,04:49:30,6950.50,6950.75,6950.25,6950.50,98,86
02/18/2026,04:50:00,6950.50,6950.50,6949.25,6949.50,244,260
02/18/2026,04:50:30,6949.50,6950.00,6948.50,6949.00,64,169
02/18/2026,04:51:00,6948.75,6949.75,6948.75,6949.75,168,82
02/18/2026,04:51:30,6949.75,6949.75,6949.25,6949.50,147,99
02/18/2026,04:52:00,6949.75,6950.50,6949.50,6950.50,137,72
02/18/2026,04:52:30,6950.25,6951.00,6950.25,6950.50,88,36
02/18/2026,04:53:00,6950.50,6951.00,6950.00,6950.00,40,84
02/18/2026,04:53:30,6950.25,6950.50,6949.75,6950.00,83,125
02/18/2026,04:54:00,6950.00,6950.00,6948.50,6949.00,47,194
02/18/2026,04:54:30,6949.00,6950.00,6948.50,6950.00,176,44
02/18/2026,04:55:00,6950.25,6950.50,6949.00,6949.25,68,166
02/18/2026,04:55:30,6949.25,6949.50,6948.75,6949.25,96,105
02/18/2026,04:56:00,6949.00,6949.25,6948.75,6949.00,60,35
02/18/2026,04:56:30,6949.00,6949.00,6948.00,6948.25,32,176
02/18/2026,04:57:00,6948.25,6948.50,6947.00,6947.25,95,138
02/18/2026,04:57:30,6947.25,6947.25,6946.25,6946.50,111,87
02/18/2026,04:58:00,6946.50,6946.75,6946.00,6946.25,70,76
02/18/2026,04:58:30,6946.50,6947.00,6946.25,6946.25,138,59
02/18/2026,04:59:00,6946.25,6946.25,6945.50,6945.75,53,170
02/18/2026,04:59:30,6946.00,6946.25,6945.75,6946.25,112,12
02/18/2026,05:00:00,6946.25,6946.25,6945.50,6945.75,49,72
02/18/2026,05:00:30,6945.75,6946.25,6945.25,6945.75,174,106
02/18/2026,05:01:00,6945.75,6946.75,6945.75,6946.50,117,47
02/18/2026,05:01:30,6946.50,6946.50,6945.50,6945.75,44,55
02/18/2026,05:02:00,6945.50,6946.25,6945.00,6946.00,204,182
02/18/2026,05:02:30,6946.25,6946.75,6946.00,6946.75,111,56
02/18/2026,05:03:00,6947.00,6947.50,6947.00,6947.50,92,45
